"","X","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"185",138,21504,0,9.3346e-05,1,1344,16,16,21,0,2,1128260,2408528,688160,10752,569881,899774,0,0,75269,21506,1070253,65930734,1344,95.152979,0.533199,0.963857,56.820285,27.548957,29.717133,31.127888,34.436517,80.926103,0,70.212555,79.999256,0.993394,53.002325,22.893972,0,0,1.446399,1.999907,0,0,108869,43010,92790,252920,107532,0,0,81.000724,34.438438,42930,32256,221943,96775,0,0,3096688,344080,1376288,688160,0,1,3,1,983134,0,2408528,6193232,688112,3096688,2752528,0,0,0,2.144264,1.884246
"186",148,22528,0,9.7698e-05,1,1408,16,16,21,0,2,1179612,2523216,720928,11264,597017,941843,0,0,78853,22530,1125021,69330064,1408,95.372122,0.532531,0.963949,56.712655,27.496786,29.671118,31.035949,34.371288,80.772801,0,70.212565,79.99929,0.992658,53.002219,22.872951,0,0,1.4464,1.999911,0,0,114053,45058,97242,264927,112647,0,0,80.836267,34.371593,44973,33792,231759,101383,0,0,3244144,360464,1441824,720928,0,1,3,1,1029529,0,2523216,6488144,720880,3244144,2883600,0,0,0,2.148577,1.880367
"187",158,23552,0,0.000101858,1,1472,16,16,21,0,2,1225770,2637904,753696,11776,624153,985947,0,0,82437,23554,1171007,72237058,1472,95.568092,0.53334,0.96448,56.468445,27.378394,29.582916,31.001355,34.223283,80.424976,0,70.212574,79.999321,0.996132,53.002123,22.954215,0,0,1.446401,1.999915,0,0,119237,47106,101798,276981,117774,0,0,80.491815,34.225607,47005,35328,242365,105991,0,0,3391600,376848,1507360,753696,0,1,3,1,1075584,0,2637904,6783056,753648,3391600,3014672,0,0,0,2.161651,1.867939
"188",168,24576,0,0.000106274,1,1536,16,16,21,0,2,1275638,2752592,786464,12288,651289,1027888,0,0,86021,24578,1220390,75579714,1536,95.577037,0.532155,0.964916,56.275235,27.284727,29.484535,30.855322,34.106186,80.149788,0,70.212582,79.999349,1.000158,53.002035,23.052008,0,0,1.446403,1.999919,0,0,124421,49154,106234,288973,122891,0,0,80.202521,34.107574,49046,36864,252786,110599,0,0,3539056,393232,1572896,786464,0,1,3,1,1124216,0,2752592,7077968,786416,3539056,3145744,0,0,0,2.167455,1.887584
"189",178,25600,0,0.000110274,1,1600,16,16,21,0,2,1329130,2867280,819232,12800,678425,1070626,0,0,89605,25602,1273022,78768942,1600,95.643617,0.531718,0.964449,56.332097,27.312306,29.525476,30.898773,34.140649,80.230764,0,70.212589,79.999375,0.997897,53.001953,23.001185,0,0,1.446404,1.999922,0,0,129605,51202,110702,301015,128017,0,0,80.284107,34.143582,51103,38400,264549,115207,0,0,3686512,409616,1638432,819232,0,1,3,1,1167914,0,2867280,7372880,819184,3686512,3276816,0,0,0,2.166897,1.874718
"190",188,26624,0,0.00011453,1,1664,16,16,21,0,2,1379224,2981968,852000,13312,705561,1111134,0,0,93189,26626,1320690,81733914,1664,95.843605,0.534134,0.966989,57.335831,27.798969,30.096496,31.417795,34.748973,81.660321,0,70.212596,79.999399,0.996437,53.001878,22.962456,0,0,1.446405,1.999925,0,0,134789,53250,115302,313038,133130,0,0,81.710176,34.750017,53146,39936,274428,119815,0,0,3833968,426000,1703968,852000,0,1,3,1,1215047,0,2981968,7667792,851952,3833968,3407888,0,0,0,2.171719,1.851148
"191",198,27648,0,0.00011869,1,1728,16,16,21,0,2,1426880,3096656,884768,13824,732697,1155668,0,0,96773,27650,1372814,85092144,1728,96.220285,0.533526,0.967111,56.657348,27.470019,29.75662,31.02585,34.337772,80.693987,0,70.212602,79.999421,0.996245,53.001808,22.957297,0,0,1.446406,1.999928,0,0,139973,55298,119802,325090,138254,0,0,80.746395,34.339759,55191,41472,283535,124423,0,0,3981424,442384,1769504,884768,0,1,3,1,1260767,0,3096656,7962704,884720,3981424,3538960,0,0,0,2.179922,1.856569
"192",208,28672,0,0.000123139,1,1792,16,16,21,0,2,1475404,3211344,917536,14336,759833,1197185,0,0,100357,28674,1423169,87972984,1792,96.413592,0.534676,0.967256,57.066316,27.668312,29.993385,31.246145,34.585632,81.276451,0,70.212608,79.999442,0.997244,53.001744,22.985698,0,0,1.446406,1.99993,0,0,145157,57346,124330,337161,143368,0,0,81.336761,34.586114,57240,43008,292879,129031,0,0,4128880,458768,1835040,917536,0,1,3,1,1309230,0,3211344,8257616,917488,4128880,3670032,0,0,0,2.186308,1.861082
"193",218,29696,0,0.000127394,1,1856,16,16,21,0,2,1526952,3326032,950304,14848,786969,1242237,0,0,103941,29698,1471939,91121762,1856,96.224701,0.533766,0.967117,57.543886,27.899867,30.228379,31.503259,34.875068,81.956621,0,70.212614,79.999461,1.001292,53.001684,23.084383,0,0,1.446407,1.999933,0,0,150341,59394,128702,349089,148491,0,0,81.990913,34.876242,59285,44544,305019,133639,0,0,4276336,475152,1900576,950304,0,1,3,1,1355261,0,3326032,8552528,950256,4276336,3801104,0,0,0,2.187945,1.879823
"194",228,30720,0,0.000131907,1,1920,16,16,21,0,2,1575826,3440720,983072,15360,814105,1284036,0,0,107525,30722,1521821,94157252,1920,96.455446,0.535427,0.967595,56.993448,27.632996,29.964904,31.19607,34.54147,81.172656,0,70.212619,79.999479,1.000291,53.001628,23.060258,0,0,1.446408,1.999935,0,0,155525,61442,133254,361158,153615,0,0,81.213808,34.543494,61317,46080,317976,138247,0,0,4423792,491536,1966112,983072,0,1,3,1,1402036,0,3440720,8847440,983024,4423792,3932176,0,0,0,2.193191,1.856888
"195",238,31744,0,0.000136035,1,1984,16,16,21,0,2,1627349,3555408,1015840,15872,841241,1324830,0,0,111109,31746,1571837,97523558,1984,96.588808,0.534711,0.968564,56.75702,27.518371,29.860185,31.085921,34.398181,80.83592,0,70.212623,79.999496,0.998517,53.001575,23.017145,0,0,1.446408,1.999937,0,0,160709,63490,137786,373196,158728,0,0,80.876879,34.398614,63370,47616,329475,142855,0,0,4571248,507920,2031648,1015840,0,1,3,1,1449845,0,3555408,9142352,1015792,4571248,4063248,0,0,0,2.194543,1.854359
"196",248,32768,0,0.000140227,1,2048,16,16,21,0,2,1675058,3670096,1048608,16384,868377,1364854,0,0,114693,32770,1622203,100590266,2048,96.678264,0.535072,0.968882,56.867557,27.571971,29.906446,31.158455,34.465173,80.993347,0,70.212628,79.999512,1.001719,53.001526,23.093944,0,0,1.446409,1.999939,0,0,165893,65538,142174,385184,163849,0,0,81.023848,34.465805,65427,49152,333251,147463,0,0,4718704,524304,2097184,1048608,0,1,3,1,1495949,0,3670096,9437264,1048560,4718704,4194320,0,0,0,2.200812,1.870454
"197",258,33792,0,0.000144514,1,2112,16,16,21,0,2,1731396,3784784,1081376,16896,895513,1408274,0,0,118277,33794,1675642,103695934,2112,96.883382,0.534306,0.969022,56.935481,27.604909,29.96529,31.204705,34.50634,81.090083,0,70.212632,79.999527,0.996226,53.00148,22.963602,0,0,1.44641,1.999941,0,0,171077,67586,146730,397221,168971,0,0,81.120716,34.507361,67459,50688,346714,152071,0,0,4866160,540688,2162720,1081376,0,1,3,1,1540798,0,3784784,9732176,1081328,4866160,4325392,0,0,0,2.195735,1.851678
"198",268,34816,0,0.000148899,1,2176,16,16,21,0,2,1779346,3899472,1114144,17408,922649,1455386,0,0,121861,34818,1723642,106705114,2176,96.692942,0.535811,0.968234,57.42898,27.844185,30.235776,31.455963,34.805431,81.792942,0,70.212636,79.99954,1.001806,53.001436,23.096428,0,0,1.44641,1.999943,0,0,176261,69634,151230,409287,174088,0,0,81.829729,34.80583,69497,52224,357114,156679,0,0,5013616,557072,2228256,1114144,0,1,3,1,1588658,0,3899472,10027088,1114096,5013616,4456464,0,0,0,2.201307,1.857632
"199",278,35840,0,0.000153443,1,2240,16,16,21,0,2,1826006,4014160,1146912,17920,949785,1495148,0,0,125445,35842,1772869,110017564,2240,96.997326,0.535798,0.969629,57.903322,28.074172,30.48712,31.725122,35.092911,82.468516,0,70.21264,79.999554,1.000018,53.001395,23.052157,0,0,1.446411,1.999944,0,0,181445,71682,155686,421346,179217,0,0,82.509835,35.095065,71564,53760,368847,161287,0,0,5161072,573456,2293792,1146912,0,1,3,1,1635727,0,4014160,10322000,1146864,5161072,4587536,0,0,0,2.208146,1.848592
"200",288,36864,0,0.000157347,1,2304,16,16,21,0,2,1876238,4128848,1179680,18432,976921,1540652,0,0,129029,36866,1820610,113453990,2304,97.083366,0.533928,0.968864,57.706139,27.978573,30.398475,31.571997,34.973406,82.187676,0,70.212643,79.999566,1.000586,53.001356,23.065951,0,0,1.446411,1.999946,0,0,186629,73730,160214,433355,184331,0,0,82.223346,34.974355,73582,55296,381127,165895,0,0,5308528,589840,2359328,1179680,0,1,3,1,1680599,0,4128848,10616912,1179632,5308528,4718608,0,0,0,2.210427,1.841672
"201",298,37888,0,0.000161892,1,2368,16,16,21,0,2,1934758,4243536,1212448,18944,1004057,1581925,0,0,132613,37890,1871429,116184576,2368,97.004018,0.536456,0.969939,58.023137,28.132273,30.582867,31.766213,35.165526,82.639154,0,70.212646,79.999578,0.998522,53.00132,23.017616,0,0,1.446412,1.999947,0,0,191813,75778,164758,445392,189450,0,0,82.674979,35.166269,75622,56832,387742,170503,0,0,5455984,606224,2424864,1212448,0,1,3,1,1726342,0,4243536,10911824,1212400,5455984,4849680,0,0,0,2.203111,1.844736
"202",308,38912,0,0.000166115,1,2432,16,16,21,0,2,1976800,4358224,1245216,19456,1031193,1621708,0,0,136197,38914,1918408,119441702,2432,97.305494,0.536113,0.97027,57.828192,28.037759,30.475652,31.691717,35.047378,82.361501,0,70.21265,79.999589,0.998489,53.001285,23.019701,0,0,1.446412,1.999949,0,0,196997,77826,169186,457374,194568,0,0,82.38726,35.047739,77652,58368,398243,175111,0,0,5603440,622608,2490400,1245216,0,1,3,1,1777451,0,4358224,11206736,1245168,5603440,4980752,0,0,0,2.214532,1.844542
"203",318,39936,0,0.000170371,1,2496,16,16,21,0,2,2034914,4472912,1277984,19968,1058329,1665648,0,0,139781,39938,1973667,122574304,2496,97.231922,0.536652,0.970388,57.327095,27.794807,30.245653,31.430362,34.743683,81.647812,0,70.212653,79.999599,0.997307,53.001252,22.989309,0,0,1.446413,1.99995,0,0,202181,79874,173834,469434,199686,0,0,81.677565,34.743683,79723,59904,408689,179719,0,0,5750896,638992,2555936,1277984,0,1,3,1,1819046,0,4472912,11501648,1277936,5750896,5111824,0,0,0,2.2079,1.850719
"204",328,40960,0,0.000174563,1,2560,16,16,21,0,2,2076704,4587600,1310752,20480,1085465,1712642,0,0,143365,40962,2022011,125636698,2560,97.313965,0.536416,0.970114,57.985518,28.114045,30.57568,31.7485,35.142728,82.585565,0,70.212655,79.999609,1.003835,53.001221,23.147653,0,0,1.446413,1.999951,0,0,207365,81922,178190,481428,204811,0,0,82.608387,35.143586,81747,61440,422189,184327,0,0,5898352,655376,2621472,1310752,0,1,3,1,1871185,0,4587600,11796560,1310704,5898352,5242896,0,0,0,2.218943,1.854422
"205",338,41984,0,0.00017914,1,2624,16,16,21,0,2,2127286,4702288,1343520,20992,1112601,1752524,0,0,146949,41986,2068897,128745660,2624,97.417884,0.537009,0.970946,57.569314,27.912254,30.363759,31.504913,34.890483,81.992785,0,70.212658,79.999619,1.00156,53.001191,23.090339,0,0,1.446413,1.999952,0,0,212549,83970,182690,493472,209935,0,0,82.016885,34.891979,83813,62976,430880,188935,0,0,6045808,671760,2687008,1343520,0,1,3,1,1915511,0,4702288,12091472,1343472,6045808,5373968,0,0,0,2.220335,1.838241
"206",348,43008,0,0.000183268,1,2688,16,16,21,0,2,2182894,4816976,1376288,21504,1139737,1798213,0,0,150533,43010,2128111,131879960,2688,97.332715,0.537242,0.97067,57.879163,28.062486,30.527879,31.698101,35.078271,82.434083,0,70.212661,79.999628,1.002748,53.001163,23.121732,0,0,1.446414,1.999953,0,0,217733,86018,187150,505636,215054,0,0,82.479267,35.079576,85865,64512,442186,193543,0,0,6193264,688144,2752544,1376288,0,1,3,1,1965042,0,4816976,12386384,1376240,6193264,5505040,0,0,0,2.216547,1.847682
"207",358,44032,0,0.00018762,1,2752,16,16,21,0,2,2229010,4931664,1409056,22016,1166873,1840087,0,0,154117,44034,2179575,135496752,2752,97.487046,0.535775,0.971353,57.328085,27.795301,30.241664,31.411348,34.744284,81.64921,0,70.212663,79.999637,1.002816,53.001136,23.120165,0,0,1.446414,1.999955,0,0,222917,88066,191634,517591,220168,0,0,81.680772,34.7446,87900,66048,454328,198151,0,0,6340720,704528,2818080,1409056,0,1,3,1,2008481,0,4931664,12681296,1409008,6340720,5636112,0,0,0,2.222371,1.848541
"208",368,45056,0,0.000191652,1,2816,16,16,21,0,2,2279592,5046352,1441824,22528,1194009,1881252,0,0,157701,45058,2223256,138178052,2816,97.528681,0.537115,0.971222,57.385024,27.822911,30.275949,31.418178,34.778793,81.730303,0,70.212665,79.999645,1.001908,53.00111,23.100972,0,0,1.446414,1.999956,0,0,228101,90114,196118,529636,225293,0,0,81.763185,34.779874,89955,67584,462383,202759,0,0,6488176,720912,2883616,1441824,0,1,3,1,2056976,0,5046352,12976208,1441776,6488176,5767184,0,0,0,2.223594,1.84124
"209",378,46080,0,0.000196132,1,2880,16,16,21,0,2,2327892,5161040,1474592,23040,1221145,1925627,0,0,161285,46082,2275295,141556036,2880,97.740574,0.537196,0.971317,58.21874,28.227138,30.721767,31.853309,35.284075,82.917715,0,70.212668,79.999653,1.002114,53.001085,23.105421,0,0,1.446415,1.999957,0,0,233285,92162,200614,541640,230414,0,0,82.946045,35.2853,91990,69120,473827,207367,0,0,6635632,737296,2949152,1474592,0,1,3,1,2104520,0,5161040,13271120,1474544,6635632,5898256,0,0,0,2.226945,1.834065
"210",388,47104,0,0.000200579,1,2944,16,16,21,0,2,2385026,5275728,1507360,23552,1248281,1967960,0,0,164869,47106,2323327,144477218,2944,97.658306,0.53749,0.972024,57.425075,27.842335,30.307391,31.378705,34.803067,81.787341,0,70.21267,79.99966,1.000273,53.001061,23.062802,0,0,1.446415,1.999958,0,0,238469,94210,205102,553638,235535,0,0,81.809654,34.804397,94038,70656,482382,211975,0,0,6783088,753680,3014688,1507360,0,1,3,1,2148693,0,5275728,13566032,1507312,6783088,6029328,0,0,0,2.221899,1.82705
"211",398,48128,0,0.00020506,1,3008,16,16,21,0,2,2430134,5390416,1540128,24064,1275417,2009545,0,0,168453,48130,2378476,147893488,3008,97.703501,0.536399,0.971863,57.822211,28.034888,30.523596,31.611405,35.043755,82.352956,0,70.212672,79.999668,1.003437,53.001039,23.138324,0,0,1.446415,1.999958,0,0,243653,96258,209606,565649,240659,0,0,82.371887,35.045649,96080,72192,493833,216583,0,0,6930544,770064,3080224,1540128,0,1,3,1,2197517,0,5390416,13860944,1540080,6930544,6160400,0,0,0,2.228061,1.842553
"212",408,49152,0,0.000208804,1,3072,16,16,21,0,2,2480982,5505104,1572896,24576,1302553,2054047,0,0,172037,49154,2425827,150869458,3072,97.784668,0.537355,0.972495,57.791577,28.020038,30.504633,31.676101,35.025189,82.309323,0,70.212674,79.999674,1.002358,53.001017,23.112897,0,0,1.446416,1.999959,0,0,248837,98306,214046,577680,245768,0,0,82.327708,35.025474,98125,73728,505876,221191,0,0,7078000,786448,3145760,1572896,0,1,3,1,2245416,0,5505104,14155856,1572848,7078000,6291472,0,0,0,2.22883,1.830902
"213",418,50176,0,0.000213349,1,3136,16,16,21,0,2,2537626,5619792,1605664,25088,1329689,2094627,0,0,175621,50178,2481588,154322994,3136,97.604612,0.536544,0.972984,58.326142,28.279222,30.812274,31.946921,35.349169,83.070673,0,70.212676,79.999681,1.000512,53.000996,23.06782,0,0,1.446416,1.99996,0,0,254021,100354,218686,589806,250892,0,0,83.102093,35.350014,100172,75264,512812,225799,0,0,7225456,802832,3211296,1605664,0,1,3,1,2285412,0,5619792,14450768,1605616,7225456,6422544,0,0,0,2.224476,1.832122
"214",428,51200,0,0.000217508,1,3200,16,16,21,0,2,2583448,5734480,1638432,25600,1356825,2137451,0,0,179205,51202,2531762,157564246,3200,97.808742,0.536984,0.972422,58.074988,28.157453,30.674251,31.78348,35.196954,82.712966,0,70.212678,79.999688,1.001194,53.000977,23.083445,0,0,1.446416,1.999961,0,0,259205,102402,223110,601758,256013,0,0,82.732626,35.197916,102222,76800,526084,230407,0,0,7372912,819216,3276832,1638432,0,1,3,1,2333125,0,5734480,14745680,1638384,7372912,6553616,0,0,0,2.229612,1.823582
"215",438,52224,0,0.0002217,1,3264,16,16,21,0,2,2629522,5849168,1671200,26112,1383961,2180783,0,0,182789,52226,2577274,160390680,3264,97.877485,0.537022,0.972449,58.055625,28.148068,30.668593,31.81055,35.185219,82.685386,0,70.212679,79.999694,1.003077,53.000957,23.130092,0,0,1.446416,1.999962,0,0,264389,104450,227606,613870,261139,0,0,82.715434,35.186971,104266,78336,537343,235015,0,0,7520368,835600,3342368,1671200,0,1,3,1,2382432,0,5849168,15040592,1671152,7520368,6684688,0,0,0,2.234356,1.828623
"216",448,53248,0,0.000226149,1,3328,16,16,21,0,2,2682582,5963856,1703968,26624,1411097,2221549,0,0,186373,53250,2626426,163407612,3328,97.906644,0.537354,0.972351,58.013617,28.127702,30.647094,31.791635,35.15976,82.625555,0,70.212681,79.9997,1.001421,53.000939,23.090818,0,0,1.446417,1.999962,0,0,269573,106498,232074,625885,266248,0,0,82.652758,35.160024,106309,79872,546000,239623,0,0,7667824,851984,3407904,1703968,0,1,3,1,2428513,0,5963856,15335504,1703920,7667824,6815760,0,0,0,2.233105,1.830173
"217",458,54272,0,0.000230404,1,3392,16,16,21,0,2,2736860,6078544,1736736,27136,1438233,2273880,0,0,189957,54274,2677405,166675152,3392,97.82762,0.537264,0.972858,58.025182,28.133311,30.671494,31.775226,35.166769,82.642024,0,70.212683,79.999705,1.002225,53.000921,23.109634,0,0,1.446417,1.999963,0,0,274757,108546,236678,637997,271373,0,0,82.679087,35.167676,108330,81408,560069,244231,0,0,7815280,868368,3473440,1736736,0,1,3,1,2474954,0,6078544,15630416,1736688,7815280,6946832,0,0,0,2.23091,1.839219
"218",468,55296,0,0.000234629,1,3456,16,16,21,0,2,2783382,6193232,1769504,27648,1465369,2309213,0,0,193541,55298,2729301,169844284,3456,98.057004,0.536702,0.971979,57.56307,27.90926,30.438643,31.489587,34.886701,81.983862,0,70.212684,79.999711,1.001728,53.000904,23.101144,0,0,1.446417,1.999964,0,0,279941,110594,241234,649896,276487,0,0,82.003167,34.886828,110409,82944,568401,248839,0,0,7962736,884752,3538976,1769504,0,1,3,1,2521999,0,6193232,15925328,1769456,7962736,7077904,0,0,0,2.23501,1.833517
"219",478,56320,0,0.00023898,1,3520,16,16,21,0,2,2829932,6307920,1802272,28160,1492505,2348706,0,0,197125,56322,2781412,173167756,3520,97.968573,0.537512,0.972796,57.989694,28.11611,30.661341,31.724662,35.145262,82.591478,0,70.212686,79.999716,1.00404,53.000888,23.152938,0,0,1.446417,1.999964,0,0,285125,112642,245678,661910,281613,0,0,82.608326,35.146135,112437,84480,575648,253447,0,0,8110192,901136,3604512,1802272,0,1,3,1,2567609,0,6307920,16220240,1802224,8110192,7208976,0,0,0,2.238954,1.836425
"220",488,57344,0,0.000243141,1,3584,16,16,21,0,2,2882782,6422608,1835040,28672,1519641,2394185,0,0,200709,57346,2826914,176141664,3584,98.062011,0.537186,0.972895,58.482702,28.355144,30.924142,31.989839,35.444054,83.293639,0,70.212687,79.999721,1.002295,53.000872,23.113154,0,0,1.446417,1.999965,0,0,290309,114690,250162,674010,286732,0,0,83.318733,35.444796,114454,86016,588625,258055,0,0,8257648,917520,3670048,1835040,0,1,3,1,2613556,0,6422608,16515152,1834992,8257648,7340048,0,0,0,2.237869,1.825283
"221",498,58368,0,0.000247525,1,3648,16,16,21,0,2,2932048,6537296,1867808,29184,1546777,2436911,0,0,204293,58370,2883492,179182392,3648,98.192458,0.537689,0.972996,57.961418,28.102404,30.63513,31.708427,35.128125,82.551202,0,70.212688,79.999726,1.002025,53.000857,23.105669,0,0,1.446418,1.999966,0,0,295493,116738,254518,685959,291851,0,0,82.565646,35.128727,116506,87552,599253,262663,0,0,8405104,933904,3735584,1867808,0,1,3,1,2663104,0,6537296,16810064,1867760,8405104,7471120,0,0,0,2.239557,1.824395
"222",508,59392,0,0.000251941,1,3712,16,16,21,0,2,2982896,6651984,1900576,29696,1573913,2481170,0,0,207877,59394,2933003,182627854,3712,98.14023,0.537606,0.972914,58.324816,28.278598,30.830399,31.924062,35.348366,83.068768,0,70.21269,79.999731,1.003323,53.000842,23.136064,0,0,1.446418,1.999966,0,0,300677,118786,259010,698066,296977,0,0,83.091979,35.349675,118552,89088,610141,267271,0,0,8552560,950288,3801120,1900576,0,1,3,1,2710008,0,6651984,17104976,1900528,8552560,7602192,0,0,0,2.24,1.830121
"223",518,60416,0,0.000256165,1,3776,16,16,21,0,2,3034416,6766672,1933344,30208,1601049,2523319,0,0,211461,60418,2977332,185599402,3776,98.077884,0.537176,0.97299,57.706197,27.978664,30.521274,31.602016,34.973446,82.187701,0,70.212691,79.999735,1.003677,53.000828,23.144252,0,0,1.446418,1.999967,0,0,305861,120834,263630,710204,302087,0,0,82.222549,34.973561,120578,90624,619828,271879,0,0,8700016,966672,3866656,1933344,0,1,3,1,2753381,0,6766672,17399888,1933296,8700016,7733264,0,0,0,2.239933,1.834482
"224",528,61440,0,0.000260261,1,3840,16,16,21,0,2,3083318,6881360,1966112,30720,1628185,2564906,0,0,215045,61442,3032761,189063248,3840,98.260283,0.536502,0.973408,58.60343,28.413686,31.002739,32.119915,35.517223,83.465579,0,70.212692,79.99974,1.003249,53.000814,23.135791,0,0,1.446418,1.999967,0,0,311045,122882,268158,722085,307212,0,0,83.482921,35.517917,122654,92160,629394,276487,0,0,8847472,983056,3932192,1966112,0,1,3,1,2803759,0,6881360,17694800,1966064,8847472,7864336,0,0,0,2.241769,1.835269
"225",538,62464,0,0.000264933,1,3904,16,16,21,0,2,3132304,6996048,1998880,31232,1655321,2608270,0,0,218629,62466,3082347,192044362,3904,98.219905,0.538008,0.973509,58.622704,28.423033,31.001423,32.071638,35.528905,83.493029,0,70.212693,79.999744,1.004598,53.0008,23.168165,0,0,1.446418,1.999968,0,0,316229,124930,272526,734153,312329,0,0,83.514187,35.529246,124702,93696,639580,281095,0,0,8994928,999440,3997728,1998880,0,1,3,1,2851117,0,6996048,17989712,1998832,8994928,7995408,0,0,0,2.243488,1.835381
"226",548,63488,0,0.000269062,1,3968,16,16,21,0,2,3185518,7110736,2031648,31744,1682457,2650873,0,0,222213,63490,3127439,194853138,3968,98.33553,0.537989,0.973506,57.734132,27.992213,30.540828,31.615628,34.990377,82.227484,0,70.212695,79.999748,1.001702,53.000788,23.099391,0,0,1.446419,1.999968,0,0,321413,126978,277078,746165,317450,0,0,82.245781,34.990817,126759,95232,650440,285703,0,0,9142384,1015824,4063264,2031648,0,1,3,1,2893907,0,7110736,18284624,2031600,9142384,8126480,0,0,0,2.242175,1.829133
"227",558,64512,0,0.000273541,1,4032,16,16,21,0,2,3235125,7225424,2064416,32256,1709593,2695452,0,0,225797,64514,3177506,197918156,4032,98.3345,0.537969,0.973239,58.205057,28.220541,30.799466,31.851836,35.275785,82.898194,0,70.212696,79.999752,1.00314,53.000775,23.134228,0,0,1.446419,1.999969,0,0,326597,129026,281634,758226,322566,0,0,82.919519,35.275785,128772,96768,666805,290311,0,0,9289840,1032208,4128800,2064416,0,1,3,1,2943825,0,7225424,18579536,2064368,9289840,8257552,0,0,0,2.243402,1.826924
"228",568,65536,0,0.000277573,1,4096,16,16,21,0,2,3288225,7340112,2097184,32768,1736729,2736351,0,0,229381,65538,3231574,201543064,4096,98.277156,0.537144,0.973972,58.206859,28.221416,30.761416,31.859708,35.276877,82.900759,0,70.212697,79.999756,1.002413,53.000763,23.114595,0,0,1.446419,1.999969,0,0,331781,131074,285742,770256,327699,0,0,82.921536,35.278277,130790,98304,676345,294919,0,0,9437296,1048592,4194336,2097184,0,1,3,1,2989901,0,7340112,18874448,2097136,9437296,8388624,0,0,0,2.242209,1.827504
"229",8,8192,0,5.552e-05,1,512,16,16,21,0,2,486274,917584,262176,4096,217113,463271,0,0,28677,8194,430878,25806618,512,88.495992,0.500937,0.930354,45.716644,22.165071,23.57051,25.149091,27.707016,65.112096,0,70.212213,79.998047,1.233438,53.006104,28.874732,0,0,1.446351,1.999756,0,0,41477,16386,34850,96394,40971,0,0,65.195286,27.710397,16371,12288,73778,36871,0,0,1179760,131088,524320,262176,0,1,3,1,496842,0,917584,2359376,262128,1179760,1048592,0,0,0,15.163262,6.548254
"230",18,9216,0,6.208e-05,1,576,16,16,21,0,2,536372,1032272,294944,4608,244249,520926,0,0,32261,9218,481594,28921878,576,89.787312,0.506273,0.936696,35.496338,17.20995,18.409623,19.520138,21.512904,50.555744,0,70.212275,79.998264,1.238691,53.005425,29.004514,0,0,1.446359,1.999783,0,0,46661,18434,39438,108469,46096,0,0,50.633233,21.517572,18418,13824,82856,41479,0,0,1327216,147472,589856,294944,0,1,3,1,557596,0,1032272,2654288,294896,1327216,1179664,0,0,0,15.4652,6.51582
"231",28,10240,0,6.8513e-05,1,640,16,16,21,0,2,581426,1146960,327712,5120,271385,578225,0,0,35845,10242,533951,31978242,640,91.390822,0.505831,0.938858,35.906771,17.408983,18.657581,19.769336,21.761654,51.140268,0,70.212324,79.998438,1.241113,53.004883,29.057625,0,0,1.446366,1.999805,0,0,51845,20482,43902,120466,51221,0,0,51.195941,21.768028,20462,15360,91030,46087,0,0,1474672,163856,655392,327712,0,1,3,1,617614,0,1146960,2949200,327664,1474672,1310736,0,0,0,15.851888,6.541668
"232",38,11264,0,7.5169e-05,1,704,16,16,21,0,2,630569,1261648,360480,5632,298521,634650,0,0,39429,11266,583785,35310422,704,92.580669,0.507244,0.943743,35.978025,17.443562,18.721828,19.847181,21.80484,51.241723,0,70.212364,79.99858,1.244146,53.004439,29.140951,0,0,1.446372,1.999822,0,0,57029,22530,48362,132533,56332,0,0,51.305984,21.807163,22512,16896,98466,50695,0,0,1622128,180240,720928,360480,0,1,3,1,680413,0,1261648,3244112,360432,1622128,1441808,0,0,0,16.078018,6.481198
