"","X","input.size.1","input.size.2","duration","grid.X","grid.y","block.x","block.y","registers.per.thread","static.smem","kernel","elapsed_cycles_sm","gld_inst_32bit","gst_inst_32bit","warps_launched","inst_executed","inst_issued1","shared_load","shared_store","gld_request","gst_request","active_cycles","active_warps","sm_cta_launched","multiprocessor_activity","executed_ipc","achieved_occupancy","requested_global_load_throughput","requested_global_store_throughput","device_memory_read_throughput","device_memory_write_throughput","global_store_throughput","global_load_throughput","shared_memory_efficiency","global_memory_load_efficiency","global_memory_store_efficiency","issued_ipc","instructions_per_warp","issue_slot_utilization","shared_memory_load_transactions_per_request","shared_memory_store_transactions_per_request","global_load_transactions_per_request","global_store_transactions_per_request","shared_load_transactions","shared_store_transactions","global_load_transactions","global_store_transactions","device_memory_read_transactions","l2_read_transactions","l2_write_transactions","shared_memory_load_throughput","shared_memory_store_throughput","l2_throughput_.reads.","l2_throughput_.writes.","issued_control.flow_instructions","executed_control.flow_instructions","issued_load.store_instructions","executed_load.store_instructions","floating_point_operations.single_precision.","floating_point_operations.single_precision_add.","floating_point_operations.double_precision.","floating_point_operations.double_precision_add.","floating_point_operations.double_precision_mul.","floating_point_operations.double_precison_fma.","floating_point_operations.single_precision_special.","l1.shared_memory_utilization","device_memory_utilization","control.flow_function_unit_utilization","issue_slots","fp_instructions.single.","fp_instructions.double.","integer_instructions","control.flow_instructions","load.store_instructions","misc_instructions","ecc_transactions","ecc_throughput","flop_efficiency.peak_single.","flop_efficiency.peak_double.","eligible_warps_per_active_cycle"
"140",253,33792,0,9.0915e-05,1,2112,16,16,11,1088,1,835549,574464,574464,16896,2145792,1677413,202752,118272,33792,33792,788708,47245688,2112,94.005857,2.726647,0.938045,24.03357,24.03357,33.427372,31.718435,33.929745,35.343485,20.888158,68,70.833333,2.866935,127,62.531271,1,1,1.53125,1.5,202752,118272,51744,50688,99875,100457,101423,542.875924,316.677622,33.622163,33.945476,185898,168960,459667,388608,1047552,506880,0,0,0,0,0,5,4,2,1964579,1047552,0,22674432,1047552,5440512,9799680,43527,14.568143,0.326492,0,6.369204
"141",263,34816,0,9.3666e-05,1,2176,16,16,11,1088,1,863278,591872,591872,17408,2210816,1728190,208896,121856,34816,34816,810222,48423400,2176,93.854123,2.741465,0.938222,24.038365,24.038365,33.47189,31.73653,33.936516,35.350537,20.888158,68,70.833333,2.863489,127,62.455907,1,1,1.53125,1.5,208896,121856,53312,52224,103018,109063,104492,542.984252,316.740813,35.435989,33.950812,191491,174080,473482,400384,1079296,522240,0,0,0,0,0,5,4,2,2024035,1079296,0,23361536,1079296,5605376,10096640,45049,14.637007,0.325581,0,6.353955
"142",273,35840,0,9.6354e-05,1,2240,16,16,11,1088,1,885807,609280,609280,17920,2275840,1779015,215040,125440,35840,35840,833506,49971522,2240,94.095666,2.739032,0.93939,24.051041,24.051041,33.469032,31.761838,33.954411,35.369178,20.888158,68,70.833333,2.86536,127,62.496701,1,1,1.53125,1.5,215040,125440,54880,53760,105983,112206,107541,543.270581,316.907839,35.434232,33.961043,197117,179200,487336,412160,1111040,537600,0,0,0,0,0,5,4,2,2083618,1111040,0,24048640,1111040,5770240,10393600,46392,14.650419,0.326632,0,6.348342
"143",283,36864,0,9.9011e-05,1,2304,16,16,11,1088,1,908466,626688,626688,18432,2340864,1829766,221184,129024,36864,36864,858868,51503068,2304,94.540467,2.736716,0.939837,23.888698,23.888698,33.210463,31.565858,33.725221,35.130439,20.886369,68,70.833333,2.860107,127,62.381821,1,1.000233,1.53125,1.5,221184,129054,56448,55296,108904,115408,110613,539.603542,314.841922,35.193869,33.731625,202754,184320,501341,423936,1142784,552960,0,0,0,0,0,5,4,2,2143141,1142784,0,24735744,1142784,5935104,10690560,47505,14.486732,0.327585,0,6.385086
"144",293,37888,0,0.000101699,1,2368,16,16,11,1088,1,925743,644096,644096,18944,2405888,1880439,227328,132608,37888,37888,878300,52831330,2368,94.731043,2.73475,0.939032,24.168702,24.168702,33.733879,31.921346,34.120521,35.542209,20.888158,68,70.833333,2.878715,127,62.787126,1,1,1.53125,1.5,227328,132608,58016,56832,112376,118553,113690,545.928331,318.458193,35.588138,34.128326,208383,189440,515294,435712,1174528,568320,0,0,0,0,0,5,4,2,2202417,1174528,0,25422848,1174528,6099968,10987520,49077,14.732306,0.330401,0,6.397084
"145",303,38912,0,0.000104419,1,2432,16,16,11,1088,1,972595,661504,661504,19456,2470912,1931171,233472,136192,38912,38912,904552,54245550,2432,92.47765,2.741188,0.940298,24.016124,24.016124,33.581562,31.708788,33.905116,35.317829,20.887819,68,70.833333,2.882635,127,62.872526,1,1.000044,1.53125,1.5,233472,136198,59584,58368,115622,121759,116769,542.481849,316.461686,35.364009,33.9147,214023,194560,529061,447488,1206272,583680,0,0,0,0,0,5,4,2,2261985,1206272,0,26109952,1206272,6264832,11284480,59202,17.194787,0.322985,0,6.365236
"146",313,39936,0,0.000106659,1,2496,16,16,11,1088,1,981318,678912,678912,19968,2535936,1982092,239616,139776,39936,39936,923873,55616242,2496,94.686024,2.735322,0.94061,24.179893,24.179893,33.804097,31.920456,34.13632,35.558666,20.888158,68,70.833333,2.863978,127,62.466139,1,1,1.53125,1.5,239616,139776,61152,59904,118642,124888,119834,546.181117,318.605651,35.58374,34.143728,219663,199680,543107,459264,1238016,599040,0,0,0,0,0,5,4,2,2321669,1238016,0,26797056,1238016,6429696,11581440,51624,14.708979,0.328538,0,6.382598
"147",323,40960,0,0.000109667,1,2560,16,16,11,1088,1,997217,696320,696320,20480,2600960,2032788,245760,143360,40960,40960,952454,57395490,2560,94.801633,2.742963,0.941573,24.191388,24.191388,33.813746,31.93102,34.152548,35.57557,20.886709,68,70.833333,2.88679,127,62.962857,1,1.000188,1.53125,1.5,245760,143387,62720,61440,121661,128155,122909,546.440762,318.817145,35.61865,34.160608,225325,204800,557086,471040,1269760,614400,0,0,0,0,0,5,4,2,2381019,1269760,0,27484160,1269760,6594560,11878400,53077,14.751911,0.331589,0,6.383986
"148",333,41984,0,0.000111971,1,2624,16,16,11,1088,1,1019434,713728,713728,20992,2665984,2083637,251904,146944,41984,41984,975394,58443400,2624,95.014979,2.750518,0.942134,24.319881,24.319881,34.046089,32.111479,34.33395,35.764531,20.888158,68,70.833333,2.888005,127,62.989449,1,1,1.53125,1.5,251904,146944,64288,62976,124896,131517,125968,549.343203,320.450202,35.850944,34.338312,230908,209920,570910,482816,1301504,629760,0,0,0,0,0,5,4,2,2440606,1301504,0,28171264,1301504,6759424,12175360,54617,14.888349,0.332472,0,6.381494
"149",343,43008,0,0.000114434,1,2688,16,16,11,1088,1,1064206,731136,731136,21504,2731008,2134289,258048,150528,43008,43008,1003020,60464176,2688,93.127552,2.74375,0.941908,24.221808,24.221808,34.03939,31.955178,34.195493,35.620306,20.887749,68,70.833333,2.891247,127,63.05961,1,1.000053,1.53125,1.5,258048,150536,65856,64512,128435,134494,129044,547.127895,319.174901,35.645219,34.200794,236539,215040,584842,494592,1333248,645120,0,0,0,0,0,5,4,2,2500001,1333248,0,28858368,1333248,6924288,12472320,56174,14.88791,0.326253,0,6.385304
"150",353,44032,0,0.000117219,1,2752,16,16,11,1088,1,1064105,748544,748544,22016,2796032,2185101,264192,154112,44032,44032,1014574,61542890,2752,95.34529,2.744717,0.941825,24.277339,24.277339,33.971098,32.063274,34.27389,35.701969,20.887958,68,70.833333,2.891504,127,63.065213,1,1.000026,1.53125,1.5,264192,154116,67424,66048,130929,137783,132120,548.382243,319.897945,35.749451,34.280117,242192,220160,598761,506368,1364992,660480,0,0,0,0,0,5,4,2,2559567,1364992,0,29545472,1364992,7089152,12769280,66878,17.352299,0.334052,0,6.381592
"151",363,45056,0,0.000119875,1,2816,16,16,11,1088,1,1093622,765952,765952,22528,2861056,2236074,270336,157696,45056,45056,1043061,62868514,2816,95.376739,2.748291,0.943604,24.37298,24.37298,34.304797,32.180969,34.408913,35.842618,20.886548,68,70.833333,2.878092,127,62.773174,1,1.000209,1.53125,1.5,270336,157729,68992,67584,134759,140945,135226,550.542615,321.217064,35.87953,34.423678,247809,225280,612797,518144,1396736,675840,0,0,0,0,0,5,4,2,2618957,1396736,0,30232576,1396736,7254016,13066240,59099,15.044481,0.332595,0,6.327923
"152",373,46080,0,0.000122243,1,2880,16,16,11,1088,1,1118974,783360,783360,23040,2926080,2286699,276480,161280,46080,46080,1063598,64025630,2880,95.580594,2.757131,0.942638,24.261882,24.261882,33.91708,32.054327,34.252068,35.679238,20.888158,68,70.833333,2.870763,127,62.613579,1,1,1.53125,1.5,276480,161280,70560,69120,136888,144092,138264,548.033095,319.685972,35.702033,34.258015,253432,230400,626707,529920,1428480,691200,0,0,0,0,0,5,4,2,2678664,1428480,0,30919680,1428480,7418880,13363200,59458,14.732056,0.332447,0,6.338948
"153",383,47104,0,0.000124771,1,2944,16,16,11,1088,1,1166776,800768,800768,23552,2991104,2337791,282624,164864,47104,47104,1086504,66404962,2944,94.031245,2.72058,0.943736,24.124714,24.124714,33.756186,31.873853,34.05842,35.477521,20.887971,68,70.833333,2.860689,127,62.393814,1,1.000024,1.53125,1.5,282624,164868,72128,70656,140058,147399,141336,544.934717,317.886297,35.525483,34.064204,259069,235520,640525,541696,1460224,706560,0,0,0,0,0,5,4,2,2738050,1460224,0,31606784,1460224,7583744,13660160,60776,14.647974,0.325912,0,6.318226
"154",393,48128,0,0.000127587,1,3008,16,16,11,1088,1,1189034,818176,818176,24064,3056128,2388149,288768,168448,48128,48128,1108669,67194736,3008,93.241152,2.743579,0.942543,24.19617,24.19617,34.010722,31.957388,34.159299,35.582603,20.888021,68,70.833333,2.892049,127,63.076468,1,1.000018,1.53125,1.5,288768,168451,73696,72192,143756,150616,144415,546.548776,318.825798,35.633705,34.166633,264713,240640,654518,553472,1491968,721920,0,0,0,0,0,5,4,2,2797359,1491968,0,32293888,1491968,7748608,13957120,62716,14.837756,0.326764,0,6.354406
"155",403,49152,0,0.000130339,1,3072,16,16,11,1088,1,1183598,835584,835584,24576,3121152,2439069,294912,172032,49152,49152,1134476,68679294,3072,95.676911,2.742966,0.943086,24.349893,24.349893,34.221755,32.134781,34.37632,35.808667,20.888113,68,70.833333,2.891737,127,63.070079,1,1.000006,1.53125,1.5,294912,172033,75264,73728,146793,153811,147516,550.021121,320.847519,35.857857,34.390308,270337,245760,668501,565248,1523712,737280,0,0,0,0,0,5,4,2,2856898,1523712,0,32980992,1523712,7913472,14254080,63944,14.907223,0.335249,0,6.344986
"156",413,50176,0,0.000132708,1,3136,16,16,11,1088,1,1255332,852992,852992,25088,3186176,2490069,301056,175616,50176,50176,1165449,69793348,3136,92.839902,2.748962,0.94403,24.227225,24.227225,34.023182,32.01023,34.203141,35.628272,20.888158,68,70.833333,2.868475,127,62.563119,1,1,1.53125,1.5,301056,175616,76832,75264,149736,156886,150551,547.250257,319.229317,35.647813,34.208367,275959,250880,682328,577024,1555456,752640,0,0,0,0,0,5,4,2,2916473,1555456,0,33668096,1555456,8078336,14551040,65332,14.84481,0.322677,0,6.296767
"157",423,51200,0,0.000135491,1,3200,16,16,11,1088,1,1230502,870400,870400,25600,3251200,2541097,307200,179200,51200,51200,1181844,71820164,3200,95.92589,2.736836,0.944651,24.456507,24.456507,34.424557,32.315184,34.526834,35.965452,20.886741,68,70.833333,2.889957,127,63.031486,1,1.000184,1.53125,1.5,307200,179233,78400,76800,153145,160211,153623,552.429346,322.309795,36.012882,34.532004,281601,256000,696225,588800,1587200,768000,0,0,0,0,0,5,4,2,2976019,1587200,0,34355200,1587200,8243200,14848000,66841,15.024792,0.335906,0,6.336777
"158",433,52224,0,0.000137988,1,3264,16,16,11,1088,1,1296204,887808,887808,26112,3316224,2591716,313344,182784,52224,52224,1206316,72585586,3264,92.905283,2.76081,0.944198,24.294401,24.294401,34.262294,32.093495,34.297977,35.72706,20.887021,68,70.833333,2.889248,127,63.015781,1,1.000148,1.53125,1.5,313344,182811,79968,78336,156509,163353,148878,548.767639,320.161742,35.760554,32.591748,287226,261120,710215,600576,1618944,783360,0,0,0,0,0,5,4,2,3035450,1618944,0,35042304,1618944,8408064,15144960,68319,14.956109,0.325257,0,6.351366
"159",443,53248,0,0.000140516,1,3328,16,16,11,1088,1,1277318,905216,905216,26624,3381248,2642328,319488,186368,53248,53248,1231995,74636352,3328,96.16094,2.739789,0.944954,24.468092,24.468092,34.467071,32.304446,34.543188,35.982488,20.888158,68,70.833333,2.888219,127,62.99324,1,1,1.53125,1.5,319488,186368,81536,79872,159392,166608,159763,552.69101,322.403089,36.027466,34.547297,292855,266240,724149,612352,1650688,798720,0,0,0,0,0,5,4,2,3094983,1650688,0,35729408,1650688,8572928,15441920,69553,15.040204,0.336538,0,6.322252
"160",453,54272,0,0.000143203,1,3392,16,16,11,1088,1,1352494,922624,922624,27136,3446272,2693274,325632,189952,54272,54272,1258901,75859070,3392,93.079969,2.740993,0.944855,24.17116,24.17116,33.950034,31.913065,34.12399,35.545823,20.887955,68,70.833333,2.872266,127,62.645633,1,1.000026,1.53125,1.5,325632,189957,83104,81408,161986,170025,162840,545.983844,318.498959,35.634897,34.12902,298488,271360,738009,624128,1682432,814080,0,0,0,0,0,5,4,2,3154373,1682432,0,36416512,1682432,8737792,15738880,70323,14.738732,0.323945,0,6.309985
"161",463,55296,0,0.00014554,1,3456,16,16,11,1088,1,1347726,940032,940032,27648,3511296,2744085,331776,193536,55296,55296,1305349,76929744,3456,94.569594,2.760531,0.945017,24.262756,24.262756,34.192803,32.030703,34.253302,35.680523,20.887363,68,70.833333,2.890444,127,63.041774,1,1.000103,1.53125,1.5,331776,193556,84672,82944,165595,173024,165904,548.05284,319.730528,35.726776,34.256606,304135,276480,752042,635904,1714176,829440,0,0,0,0,0,5,4,2,3213968,1714176,0,37103616,1714176,8902656,16035840,84448,17.437204,0.331225,0,6.338617
"162",473,56320,0,0.000148355,1,3520,16,16,11,1088,1,1388530,957440,957440,28160,3576320,2794649,337920,197120,56320,56320,1298968,78560596,3520,93.299317,2.74756,0.944716,24.326767,24.326767,34.402212,32.127472,34.343671,35.774658,20.887963,68,70.833333,2.896272,127,63.168599,1,1.000025,1.53125,1.5,337920,197125,86240,84480,169248,176228,169014,549.49874,320.549062,35.821002,34.354648,309750,281600,765784,647680,1745920,844800,0,0,0,0,0,5,4,2,3273520,1745920,0,37790720,1745920,9067520,16332800,74170,15.076172,0.327445,0,6.356104
"163",483,57344,0,0.000150884,1,3584,16,16,11,1088,1,1371253,974848,974848,28672,3641344,2845621,344064,200704,57344,57344,1320863,81082564,3584,96.325259,2.718835,0.945951,24.53629,24.53629,34.599399,32.400806,34.639469,36.08278,20.887659,68,70.833333,2.89224,127,63.08052,1,1.000065,1.53125,1.5,344064,200717,87808,86016,171833,179479,172077,554.231499,323.322649,36.138958,34.64853,315382,286720,779908,659456,1777664,860160,0,0,0,0,0,5,4,2,3332829,1777664,0,38477824,1777664,9232384,16629760,74789,15.059124,0.337599,0,6.329478
"164",493,58368,0,0.000153668,1,3648,16,16,11,1088,1,1405937,992256,992256,29184,3706368,2896483,350208,204288,58368,58368,1355210,81768216,3648,96.391944,2.753234,0.946052,24.559769,24.559769,34.43302,32.448549,34.672614,36.117307,20.888158,68,70.833333,2.869473,127,62.584599,1,1,1.53125,1.5,350208,204288,89376,87552,173894,182610,175137,554.761832,323.611068,36.158889,34.679149,321022,291840,794034,671232,1809408,875520,0,0,0,0,0,5,4,2,3392450,1809408,0,39164928,1809408,9397248,16926720,75377,14.925517,0.33515,0,6.325586
"165",503,59392,0,0.000155908,1,3712,16,16,11,1088,1,1423903,1009664,1009664,29696,3771392,2947191,356352,207872,59392,59392,1367526,83064018,3712,96.273342,2.74574,0.945184,24.481996,24.481996,34.458068,32.335525,34.562818,36.002936,20.888158,68,70.833333,2.886528,127,62.956573,1,1,1.53125,1.5,356352,207872,90944,89088,177636,176586,178203,553.005093,322.586304,34.254388,34.568056,326661,296960,807583,683008,1841152,890880,0,0,0,0,0,5,4,2,3452133,1841152,0,39852032,1841152,9562112,17223680,77189,14.973225,0.336727,0,6.331444
"166",513,60416,0,0.000158564,1,3776,16,16,11,1088,1,1459718,1027072,1027072,30208,3836416,2997918,362496,211456,60416,60416,1393769,84349428,3776,95.482073,2.753484,0.94593,24.518217,24.518217,34.569647,32.355285,34.613954,36.056202,20.888122,68,70.833333,2.887846,127,62.984863,1,1.000005,1.53125,1.5,362496,211457,92512,90624,181016,189009,181267,553.82326,323.065096,36.096116,34.617582,332281,302080,821875,694784,1872896,906240,0,0,0,0,0,5,4,2,3511679,1872896,0,40539136,1872896,9726976,17520640,78504,14.992352,0.334128,0,6.349936
"167",523,61440,0,0.000161284,1,3840,16,16,11,1088,1,1472094,1044480,1044480,30720,3901440,3048740,368640,215040,61440,61440,1417230,85849664,3840,96.273064,2.734412,0.946448,24.519294,24.519294,34.500163,32.384022,34.615473,36.057785,20.887836,68,70.833333,2.888183,127,62.992245,1,1.000042,1.53125,1.5,368640,215049,94080,92160,183706,192157,175105,553.847572,323.091272,36.087269,32.884887,337935,307200,835605,706560,1904640,921600,0,0,0,0,0,5,4,2,3570911,1904640,0,41226240,1904640,9891840,17817600,79733,14.973934,0.336935,0,6.337879
"168",533,62464,0,0.000164036,1,3904,16,16,11,1088,1,1518205,1061888,1061888,31232,3966464,3099539,374784,218624,62464,62464,1445411,87681216,3904,95.205259,2.749172,0.945671,24.346034,24.346034,34.251284,32.149693,34.370872,35.802992,20.888123,68,70.833333,2.879115,127,62.794596,1,1.000005,1.53125,1.5,374784,218625,95648,93696,186740,195443,187420,549.933955,320.796274,35.847562,34.376008,343545,312320,849631,718336,1936384,936960,0,0,0,0,0,5,4,2,3630560,1936384,0,41913344,1936384,10056704,18114560,80885,14.835681,0.332147,0,6.317883
"169",543,63488,0,0.000166148,1,3968,16,16,11,1088,1,1532687,1079296,1079296,31744,4031488,3150263,380928,222208,63488,63488,1464505,88710342,3968,95.283251,2.760675,0.946463,24.585517,24.585517,34.762542,32.458197,34.708966,36.155173,20.888123,68,70.833333,2.896131,127,63.165214,1,1.000005,1.53125,1.5,380928,222209,97216,95232,190758,198493,190485,555.34345,323.951804,36.17212,34.712793,349188,317440,863265,730112,1968128,952320,0,0,0,0,0,5,4,2,3689844,1968128,0,42600448,1968128,10221568,18411520,83182,15.158566,0.334402,0,6.352434
"170",553,64512,0,0.000169189,1,4032,16,16,11,1088,1,1558050,1096704,1096704,32256,4096512,3201051,387072,225792,64512,64512,1494844,90536202,4032,95.597253,2.762258,0.946338,24.595393,24.595393,34.660113,32.466787,34.722908,36.169696,20.887817,68,70.833333,2.885459,127,62.93255,1,1.000044,1.53125,1.5,387072,225802,98784,96768,193186,201680,193553,555.56653,324.094829,36.184049,34.725958,354820,322560,877552,741888,1999872,967680,0,0,0,0,0,5,4,2,3749124,1999872,0,43287552,1999872,10386432,18708480,83693,15.015627,0.334264,0,6.321853
"171",563,65536,0,0.000171973,1,4096,16,16,11,1088,1,1554293,1114112,1114112,32768,4161536,3251646,393216,229376,65536,65536,1509130,90938382,4096,96.811283,2.770569,0.945981,24.704559,24.704559,34.723402,32.596983,34.877025,36.330234,20.888158,68,70.833333,2.901354,127,63.278785,1,1,1.53125,1.5,393216,229376,100352,98304,195742,205048,196623,558.032393,325.518896,36.374228,34.879685,360447,327680,891115,753664,2031616,983040,0,0,0,0,0,5,4,2,3808712,2031616,0,43974656,2031616,10551296,19005440,85033,15.08432,0.340391,0,6.394053
"172",3,8192,0,1.9104e-05,1,512,16,16,11,1088,1,249830,139264,139264,4096,520192,407190,49152,28672,8192,8192,197327,11086526,512,78.560621,2.651538,0.882978,26.380496,26.380496,0,28.250529,37.243053,38.794847,20.888158,68,70.833333,2.783903,127,60.728061,1,1,1.53125,1.5,49152,28672,12544,12288,0,25750,24614,595.888844,347.601825,39.02216,37.300639,45056,40960,111239,94208,253952,122880,0,0,0,0,0,4,2,2,476759,253952,0,5496832,253952,1318912,2375680,0,0,0.264713,0,6.745791
"173",13,9216,0,2.1025e-05,1,576,16,16,11,1088,1,272748,156672,156672,4608,585216,457953,55296,32256,9216,9216,222795,12451616,576,80.004986,2.677329,0.890085,26.990783,26.990783,0,28.927162,38.104634,39.692327,20.887919,68,70.833333,2.816321,127,61.433262,1,1.000031,1.53125,1.5,55296,32257,14112,13824,0,28951,27677,609.674147,355.654278,39.900436,38.144602,50688,46080,125086,105984,285696,138240,0,0,0,0,0,4,2,2,536219,285696,0,6183936,285696,1483776,2672640,0,0,0.272779,0,6.815267
"174",23,10240,0,2.3072e-05,1,640,16,16,11,1088,1,292754,174080,174080,5120,650240,508789,61440,35840,10240,10240,240300,14165646,640,82.082568,2.640258,0.89873,27.787237,27.787237,0.393312,29.870003,39.22904,40.863584,20.888158,68,70.833333,2.841735,127,61.988036,1,1,1.53125,1.5,61440,35840,15680,15360,308,32154,30754,627.664646,366.13771,41.06024,39.272458,56326,51200,139042,117760,317440,153600,0,0,0,0,0,4,2,2,595778,317440,0,6871040,317440,1648640,2969600,0,0,0.282376,0,6.846538
"175",33,11264,0,2.5121e-05,1,704,16,16,11,1088,1,318612,191488,191488,5632,715264,560176,67584,39424,11264,11264,265397,15408034,704,83.297867,2.68098,0.90239,27.761067,27.761067,3.589593,29.761729,39.192095,40.825099,20.876452,68,70.833333,2.832225,127,61.786682,1,1.001522,1.53125,1.5,67584,39484,17248,16896,3095,35283,33939,627.073523,366.349594,40.921363,39.362586,62010,56320,153182,129536,349184,168960,0,0,0,0,0,4,2,2,655980,349184,0,7558144,349184,1813504,3266560,0,0,0.285405,0,6.861871
"176",43,12288,0,2.6947e-05,1,768,16,16,11,1088,1,341331,208896,208896,6144,780288,610840,73728,43008,12288,12288,289138,16690148,768,84.708978,2.675655,0.905552,28.087715,28.087715,7.002567,30.056179,39.653245,41.305464,20.867601,68,70.833333,2.835103,127,61.846592,1,1.002674,1.53125,1.5,73728,43123,18816,18432,6510,38551,37796,634.451924,371.086566,41.467889,40.655763,67615,61440,167155,141312,380928,184320,0,0,0,0,0,4,2,2,715309,380928,0,8245248,380928,1978368,3563520,0,0,0.290627,0,6.804308
"177",53,13312,0,2.8897e-05,1,832,16,16,11,1088,1,365650,226304,226304,6656,845312,661835,79872,46592,13312,13312,312797,18223218,832,85.410092,2.686993,0.910296,28.464045,28.464045,11.489058,30.417125,40.184535,41.85889,20.887497,68,70.833333,2.842867,127,62.013772,1,1.000086,1.53125,1.5,79872,46596,20384,19968,11418,41865,39987,642.952554,375.087856,42.125539,40.235852,73230,66560,181074,153088,412672,199680,0,0,0,0,0,4,2,2,774681,412672,0,8932352,412672,2143232,3860480,0,0,0.293906,0,6.74865
"178",63,14336,0,3.0849e-05,1,896,16,16,11,1088,1,390180,243712,243712,7168,910336,712385,86016,50176,14336,14336,334301,19550546,896,85.862679,2.718971,0.912393,28.918552,28.918552,15.615487,31.939128,40.826191,42.527283,20.886011,68,70.833333,2.853808,127,62.251992,1,1.000279,1.53125,1.5,86016,50190,21952,21504,16450,45010,43742,653.219064,381.150772,42.726629,41.522955,78843,71680,194959,164864,444416,215040,0,0,0,0,0,4,2,2,834224,444416,0,9619456,444416,2308096,4157440,0,0,0.296615,0,6.729069
"179",73,15360,0,3.2736e-05,1,960,16,16,11,1088,1,412384,261120,261120,7680,975360,763394,92160,53760,15360,15360,358538,21027970,960,86.880189,2.658816,0.915707,29.08413,29.08413,18.182927,31.05515,41.059948,42.770779,20.888158,68,70.833333,2.859093,127,62.367143,1,1,1.53125,1.5,92160,53760,23520,23040,20406,48208,46093,656.959166,383.22618,42.956119,41.071532,84534,76800,208931,176640,476160,230400,0,0,0,0,0,4,2,2,893796,476160,0,10306560,476160,2472960,4454400,0,0,0.300691,0,6.727236
"180",83,16384,0,3.4721e-05,1,1024,16,16,11,1088,1,431732,278528,278528,8192,1040384,813967,98304,57344,16384,16384,379104,22265406,1024,87.81003,2.741987,0.917692,29.296599,29.296599,15.989602,31.279101,41.359905,43.083234,20.887621,68,70.833333,2.881782,127,62.860785,1,1.00007,1.53125,1.5,98304,57348,25088,24576,19002,51340,49186,661.758478,386.052706,43.20104,41.388515,90116,81920,222782,188416,507904,245760,0,0,0,0,0,4,2,2,953178,507904,0,10993664,507904,2637824,4751360,0,0,0.306363,0,6.729275
"181",93,17408,0,3.6577e-05,1,1088,16,16,11,1088,1,462462,295936,295936,8704,1105408,864830,104448,60928,17408,17408,406151,24313250,1088,88.497001,2.6794,0.920827,29.521409,29.521409,22.718844,31.921939,41.677284,43.413837,20.888158,68,70.833333,2.836575,127,61.875741,1,1,1.53125,1.5,104448,60928,26656,26112,28468,54540,52312,666.83654,388.987982,43.525564,41.747512,95753,87040,236728,200192,539648,261120,0,0,0,0,0,4,3,2,1012943,539648,0,11680768,539648,2802688,5048320,0,0,0.303881,0,6.580194
"182",103,18432,0,3.8593e-05,1,1152,16,16,11,1088,1,483210,313344,313344,9216,1170432,915731,110592,64512,18432,18432,428026,25209768,1152,88.549078,2.737436,0.92127,29.510741,29.510741,24.7053,31.438041,41.662223,43.398149,20.887561,68,70.833333,2.872225,127,62.65162,1,1.000078,1.53125,1.5,110592,64517,28224,27648,32790,57758,55458,666.595563,388.877549,43.517192,41.78428,101401,92160,250667,211968,571392,276480,0,0,0,0,0,4,3,2,1072290,571392,0,12367872,571392,2967552,5345280,0,0,0.307941,0,6.647184
"183",113,19456,0,4.0417e-05,1,1216,16,16,11,1088,1,504490,330752,330752,9728,1235456,966225,116736,68096,19456,19456,459721,27138514,1216,89.442209,2.689586,0.923133,29.748357,29.748357,26.933546,31.758012,41.997681,43.747584,20.88522,68,70.833333,2.874334,127,62.695772,1,1.000382,1.53125,1.5,116736,68122,29792,29184,37432,60951,58376,671.962897,392.12802,43.856234,42.003437,107016,97280,264731,223744,603136,291840,0,0,0,0,0,4,3,2,1131793,603136,0,13054976,603136,3132416,5642240,0,0,0.311338,0,6.578602
"184",123,20480,0,4.2401e-05,1,1280,16,16,11,1088,1,530026,348160,348160,10240,1300480,1017057,122880,71680,20480,20480,475294,28353450,1280,90.077279,2.715358,0.925016,29.813968,29.813968,28.53975,31.785582,42.090308,43.844071,20.88687,68,70.833333,2.859494,127,62.371945,1,1.000167,1.53125,1.5,122880,71692,31360,30720,41660,64091,61666,673.444935,392.908645,43.906412,42.245133,112646,102400,278504,235520,634880,307200,0,0,0,0,0,4,3,2,1191149,634880,0,13742080,634880,3297280,5939200,0,0,0.311934,0,6.495883
"185",133,21504,0,4.5024e-05,1,1344,16,16,11,1088,1,557284,365568,365568,10752,1365504,1068200,129024,75264,21504,21504,496352,29421032,1344,90.501253,2.695833,0.926165,30.07214,30.07214,29.645697,32.231337,42.454786,44.223735,20.883864,68,70.833333,2.842665,127,62.00622,1,1.000558,1.53125,1.5,129024,75306,32928,32256,45048,67349,64651,679.27657,396.465785,44.321791,42.54626,118293,107520,292417,247296,666624,322560,0,0,0,0,0,4,3,2,1250911,666624,0,14429184,666624,3462144,6236160,0,0,0.311511,0,6.521661
"186",143,22528,0,4.7809e-05,1,1408,16,16,11,1088,1,575859,382976,382976,11264,1430528,1118617,135168,78848,22528,22528,521685,30843582,1408,90.593878,2.748917,0.926083,30.057236,30.057236,30.087374,31.987926,42.433745,44.201818,20.88806,68,70.833333,2.878308,127,62.781416,1,1.000013,1.53125,1.5,135168,78849,34496,33792,47920,70551,67647,678.939925,396.053313,44.296626,42.473301,123930,112640,306329,259072,698368,337920,0,0,0,0,0,5,3,2,1310038,698368,0,15116288,698368,3627008,6533120,0,0,0.315818,0,6.487465
